report,stock_id,price,lastDt_close_distance,lcd%,involve_days,involve_date,date,date_distance,price_type,volume,vol_weight,vol_wei_pr,vol_adj,vol_wei_adj,vol_wei_pr_adj,remark
TAIEX-60-20251230,TAIEX,27310.4,-1396.7299999999996,-0.04865446319433533,6,20251009_max|20251014_max|20251017_max|20251118_max|20251120_max|20251126_max,2025-11-18,-29,max,10450443082,172763322.51306233,0.2795918367346939,3825086058.16253,44704788.79209417,0.22244897959183674,"11/18 max [27310] (dis： -1397 , -4.87%) (vol_wei_pr ：22.24%)"
TAIEX-60-20251230,TAIEX,27302.37,-1404.760000000002,-0.048934184643327355,6,20251009_close|20251014_close|20251017_close|20251118_close|20251120_close|20251126_close,2025-10-17,-50,close,8962849575,172763322.51306233,0.2795918367346939,1584422928.3093667,44704788.79209417,0.22244897959183674,"10/17 close [27302] (dis： -1405 , -4.89%) (vol_wei_pr ：22.24%)"
TAIEX-60-20251230,TAIEX,27302.37,-1404.760000000002,-0.048934184643327355,6,20251009_min|20251014_min|20251017_min|20251118_min|20251120_min|20251126_min,2025-10-17,-50,min,8962849575,172763322.51306233,0.2795918367346939,1584422928.3093667,44704788.79209417,0.22244897959183674,"10/17 min [27302] (dis： -1405 , -4.89%) (vol_wei_pr ：22.24%)"
TAIEX-60-20251230,TAIEX,27301.92,-1405.2100000000028,-0.048949860191527424,5,20251009_close|20251014_close|20251118_close|20251120_close|20251126_close,2025-10-09,-55,close,9444331803,130228918.6833359,0.1653061224489796,1403908322.07176,37185697.44666252,0.10408163265306122,"10/09 close [27302] (dis： -1405 , -4.89%) (vol_wei_pr ：10.41%)"
TAIEX-60-20251230,TAIEX,27301.61,-1405.5200000000004,-0.0489606589025096,5,20251009_open|20251014_open|20251118_open|20251120_open|20251126_open,2025-10-09,-55,open,9444331803,130228918.6833359,0.1653061224489796,1403908322.07176,37185697.44666252,0.10408163265306122,"10/09 open [27302] (dis： -1406 , -4.90%) (vol_wei_pr ：10.41%)"
TAIEX-60-20251230,TAIEX,27301.42,-1405.7100000000028,-0.048967277467305254,6,20251007_max|20251009_max|20251014_max|20251118_max|20251120_max|20251126_max,2025-10-07,-57,max,9348656371,163107361.29077813,0.2510204081632653,1296622964.264271,41745811.9724566,0.17346938775510204,"10/07 max [27301] (dis： -1406 , -4.90%) (vol_wei_pr ：17.35%)"
TAIEX-60-20251230,TAIEX,27282.1,-1425.0300000000025,-0.04964028100336057,6,20251007_open|20251009_open|20251014_open|20251118_open|20251120_open|20251126_open,2025-10-14,-53,open,12066540173,163107361.29077813,0.2510204081632653,1922442126.5589952,41745811.9724566,0.17346938775510204,"10/14 open [27282] (dis： -1425 , -4.96%) (vol_wei_pr ：17.35%)"
TAIEX-60-20251230,TAIEX,27275.71,-1431.420000000002,-0.049862873787801215,7,20251007_close|20251009_close|20251014_close|20251015_close|20251118_close|20251120_close|20251126_close,2025-10-15,-52,close,8387861014,179797629.14735255,0.3020408163265306,1383481120.3045692,44498679.53116516,0.20816326530612245,"10/15 close [27276] (dis： -1431 , -4.99%) (vol_wei_pr ：20.82%)"
TAIEX-60-20251230,TAIEX,27275.71,-1431.420000000002,-0.049862873787801215,7,20251007_max|20251009_max|20251014_max|20251015_max|20251118_max|20251120_max|20251126_max,2025-10-15,-52,max,8387861014,179797629.14735255,0.3020408163265306,1383481120.3045692,44498679.53116516,0.20816326530612245,"10/15 max [27276] (dis： -1431 , -4.99%) (vol_wei_pr ：20.82%)"
TAIEX-60-20251230,TAIEX,27253.07,-1454.0600000000013,-0.050651528035021307,7,20251007_min|20251009_min|20251014_min|20251015_min|20251118_min|20251120_min|20251126_min,2025-10-09,-55,min,9444331803,179797629.14735255,0.3020408163265306,1403908322.07176,44498679.53116516,0.20816326530612245,"10/09 min [27253] (dis： -1454 , -5.07%) (vol_wei_pr ：20.82%)"
TAIEX-60-20251230,TAIEX,27212.91,-1494.2200000000012,-0.05205048362549656,6,20251007_open|20251014_open|20251015_open|20251118_open|20251120_open|20251126_open,2025-11-20,-27,open,8497528679,134835325.87194175,0.1836734693877551,3333512936.4824915,37814993.160911575,0.11428571428571428,"11/20 open [27213] (dis： -1494 , -5.21%) (vol_wei_pr ：11.43%)"
TAIEX-60-20251230,TAIEX,27211.95,-1495.1800000000003,-0.052083924794989966,6,20251007_close|20251014_close|20251015_close|20251118_close|20251120_close|20251126_close,2025-10-07,-57,close,9348656371,134835325.87194175,0.1836734693877551,1296622964.264271,37814993.160911575,0.11428571428571428,"10/07 close [27212] (dis： -1495 , -5.21%) (vol_wei_pr ：11.43%)"
TAIEX-60-20251230,TAIEX,27183.03,-1524.1000000000022,-0.053091340025979684,6,20251007_min|20251014_min|20251015_min|20251118_min|20251120_min|20251126_min,2025-11-20,-27,min,8497528679,134835325.87194175,0.1836734693877551,3333512936.4824915,37814993.160911575,0.11428571428571428,"11/20 min [27183] (dis： -1524 , -5.31%) (vol_wei_pr ：11.43%)"
TAIEX-60-20251230,TAIEX,27118.02,-1589.1100000000006,-0.05535593422261301,6,20251007_max|20251014_max|20251015_max|20251118_max|20251125_max|20251126_max,2025-11-25,-24,max,6714625759,128181238.70389566,0.14285714285714285,2922710618.410058,36094587.30214011,0.09795918367346938,"11/25 max [27118] (dis： -1589 , -5.54%) (vol_wei_pr ：9.80%)"
TAIEX-60-20251230,TAIEX,27110.43,-1596.7000000000007,-0.05562032846892046,7,20251007_max|20251008_max|20251014_max|20251015_max|20251118_max|20251125_max|20251126_max,2025-10-08,-56,max,8261189883,164664147.56717095,0.26326530612244897,1186201903.6150312,41333069.47673399,0.15306122448979592,"10/08 max [27110] (dis： -1597 , -5.56%) (vol_wei_pr ：15.31%)"
TAIEX-60-20251230,TAIEX,27063.68,-1643.4500000000007,-0.05724884375414751,7,20251007_close|20251008_close|20251014_close|20251015_close|20251118_close|20251125_close|20251126_close,2025-10-08,-56,close,8261189883,164664147.56717095,0.26326530612244897,1186201903.6150312,41333069.47673399,0.15306122448979592,"10/08 close [27064] (dis： -1643 , -5.72%) (vol_wei_pr ：15.31%)"
TAIEX-60-20251230,TAIEX,27063.17,-1643.9600000000028,-0.057266609375440966,7,20251007_open|20251008_open|20251014_open|20251015_open|20251118_open|20251125_open|20251126_open,2025-11-26,-23,open,7902773415,164664147.56717095,0.26326530612244897,3561189098.0886607,41333069.47673399,0.15306122448979592,"11/26 open [27063] (dis： -1644 , -5.73%) (vol_wei_pr ：15.31%)"
TAIEX-60-20251230,TAIEX,27063.17,-1643.9600000000028,-0.057266609375440966,7,20251007_min|20251008_min|20251014_min|20251015_min|20251118_min|20251125_min|20251126_min,2025-11-26,-23,min,7902773415,164664147.56717095,0.26326530612244897,3561189098.0886607,41333069.47673399,0.15306122448979592,"11/26 min [27063] (dis： -1644 , -5.73%) (vol_wei_pr ：15.31%)"
TAIEX-60-20251230,TAIEX,27029.28,-1677.8500000000022,-0.058447152327662226,6,20251007_open|20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025-10-07,-57,open,9348656371,141848160.57349384,0.22244897959183674,1296622964.264271,31051610.0602469,0.07142857142857142,"10/07 open [27029] (dis： -1678 , -5.84%) (vol_wei_pr ：7.14%)"
TAIEX-60-20251230,TAIEX,27017.08,-1690.0499999999993,-0.05887213385664116,6,20251007_min|20251008_min|20251014_min|20251015_min|20251118_min|20251125_min,2025-10-07,-57,min,9348656371,141848160.57349384,0.22244897959183674,1296622964.264271,31051610.0602469,0.07142857142857142,"10/07 min [27017] (dis： -1690 , -5.89%) (vol_wei_pr ：7.14%)"
TAIEX-60-20251230,TAIEX,26999.82,-1707.3100000000013,-0.0594733782164919,5,20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025-10-08,-56,open,8261189883,108969717.96605161,0.1,1186201903.6150312,26491495.534452822,0.04285714285714286,"10/08 open [27000] (dis： -1707 , -5.95%) (vol_wei_pr ：4.29%)"
TAIEX-60-20251230,TAIEX,26995.9,-1711.2299999999996,-0.05960992965859003,5,20251008_open|20251014_open|20251015_open|20251118_open|20251125_open,2025-11-25,-24,open,6714625759,108969717.96605161,0.1,2922710618.410058,26491495.534452822,0.04285714285714286,"11/25 open [26996] (dis： -1711 , -5.96%) (vol_wei_pr ：4.29%)"
TAIEX-60-20251230,TAIEX,26965.72,-1741.4099999999999,-0.06066123642453982,6,20251008_max|20251013_max|20251014_max|20251015_max|20251118_max|20251125_max,2025-10-13,-54,max,10191083804,129546126.8741439,0.15306122448979592,1568336986.4030576,29658061.893690124,0.05918367346938776,"10/13 max [26966] (dis： -1741 , -6.07%) (vol_wei_pr ：5.92%)"
TAIEX-60-20251230,TAIEX,26923.42,-1783.7100000000028,-0.06213473795534429,6,20251008_close|20251013_close|20251014_close|20251015_close|20251118_close|20251125_close,2025-10-13,-54,close,10191083804,129546126.8741439,0.15306122448979592,1568336986.4030576,29658061.893690124,0.05918367346938776,"10/13 close [26923] (dis： -1784 , -6.21%) (vol_wei_pr ：5.92%)"
TAIEX-60-20251230,TAIEX,26912.17,-1794.9600000000028,-0.06252662666034545,6,20251008_close|20251013_close|20251014_close|20251015_close|20251118_close|20251125_close,2025-11-25,-24,close,6714625759,129546126.8741439,0.15306122448979592,2922710618.410058,29658061.893690124,0.05918367346938776,"11/25 close [26912] (dis： -1795 , -6.25%) (vol_wei_pr ：5.92%)"
TAIEX-60-20251230,TAIEX,26911.05,-1796.0800000000017,-0.06256564135808776,6,20251008_open|20251013_open|20251014_open|20251015_open|20251118_open|20251125_open,2025-10-15,-52,open,8387861014,129546126.8741439,0.15306122448979592,1383481120.3045692,29658061.893690124,0.05918367346938776,"10/15 open [26911] (dis： -1796 , -6.26%) (vol_wei_pr ：5.92%)"
TAIEX-60-20251230,TAIEX,26902.97,-1804.1599999999999,-0.06284710453465742,7,20251008_max|20251013_max|20251014_max|20251015_max|20251118_max|20251119_max|20251125_max,2025-11-19,-28,max,8069342681,154540219.11821994,0.24285714285714285,3057709095.610283,39129051.8134989,0.14081632653061224,"11/19 max [26903] (dis： -1804 , -6.28%) (vol_wei_pr ：14.08%)"
TAIEX-60-20251230,TAIEX,26883.99,-1823.1399999999994,-0.0635082643231838,7,20251008_min|20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251125_min,2025-10-08,-56,min,8261189883,154540219.11821994,0.24285714285714285,1186201903.6150312,39129051.8134989,0.14081632653061224,"10/08 min [26884] (dis： -1823 , -6.35%) (vol_wei_pr ：14.08%)"
TAIEX-60-20251230,TAIEX,26821.97,-1885.1599999999999,-0.06566870321066577,7,20251013_open|20251014_open|20251015_open|20251118_open|20251119_open|20251121_open|20251125_open,2025-11-21,-26,open,8853582470,138840855.5729098,0.19591836734693877,3595671788.7975297,42331311.88355282,0.18775510204081633,"11/21 open [26822] (dis： -1885 , -6.57%) (vol_wei_pr ：18.78%)"
TAIEX-60-20251230,TAIEX,26821.97,-1885.1599999999999,-0.06566870321066577,7,20251013_max|20251014_max|20251015_max|20251118_max|20251119_max|20251121_max|20251125_max,2025-11-21,-26,max,8853582470,138840855.5729098,0.19591836734693877,3595671788.7975297,42331311.88355282,0.18775510204081633,"11/21 max [26822] (dis： -1885 , -6.57%) (vol_wei_pr ：18.78%)"
TAIEX-60-20251230,TAIEX,26793.71,-1913.420000000002,-0.06665312763762876,7,20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251121_min|20251125_min,2025-11-25,-24,min,6714625759,138840855.5729098,0.19591836734693877,2922710618.410058,42331311.88355282,0.18775510204081633,"11/25 min [26794] (dis： -1913 , -6.67%) (vol_wei_pr ：18.78%)"
TAIEX-60-20251230,TAIEX,26793.15,-1913.9799999999996,-0.06667263498649985,6,20251013_close|20251014_close|20251015_close|20251118_close|20251119_close|20251121_close,2025-10-14,-53,close,12066540173,118136511.7074725,0.11632653061224489,1922442126.5589952,33319222.776186265,0.07959183673469387,"10/14 close [26793] (dis： -1914 , -6.67%) (vol_wei_pr ：7.96%)"
TAIEX-60-20251230,TAIEX,26773.15,-1933.9799999999996,-0.06736932601761303,6,20251013_min|20251014_min|20251015_min|20251118_min|20251119_min|20251121_min,2025-10-15,-52,min,8387861014,118136511.7074725,0.11632653061224489,1383481120.3045692,33319222.776186265,0.07959183673469387,"10/15 min [26773] (dis： -1934 , -6.74%) (vol_wei_pr ：7.96%)"
TAIEX-60-20251230,TAIEX,26764.13,-1943.0,-0.06768353367264508,6,20251013_max|20251014_max|20251118_max|20251119_max|20251121_max|20251124_max,2025-11-24,-25,max,9236525911,134223127.85018846,0.17346938775510204,3883480763.9789753,44347337.34657276,0.19795918367346937,"11/24 max [26764] (dis： -1943 , -6.77%) (vol_wei_pr ：19.80%)"
TAIEX-60-20251230,TAIEX,26764.06,-1943.0699999999997,-0.06768597209125397,6,20251013_min|20251014_min|20251118_min|20251119_min|20251121_min|20251124_min,2025-10-14,-53,min,12066540173,134223127.85018846,0.17346938775510204,1922442126.5589952,44347337.34657276,0.19795918367346937,"10/14 min [26764] (dis： -1943 , -6.77%) (vol_wei_pr ：19.80%)"
TAIEX-60-20251230,TAIEX,26762.6,-1944.5300000000025,-0.06773683053652534,5,20251013_open|20251118_open|20251119_open|20251121_open|20251124_open,2025-10-13,-54,open,10191083804,117985016.99969724,0.11020408163265306,1568336986.4030576,41760280.25256252,0.17959183673469387,"10/13 open [26763] (dis： -1945 , -6.77%) (vol_wei_pr ：17.96%)"
TAIEX-60-20251230,TAIEX,26761.06,-1946.0699999999997,-0.06779047574592095,6,20251003_close|20251013_close|20251118_close|20251119_close|20251121_close|20251124_close,2025-10-03,-58,close,7784825692,140162112.0969822,0.21020408163265306,1042946198.394542,44731383.00273925,0.23877551020408164,"10/03 close [26761] (dis： -1946 , -6.78%) (vol_wei_pr ：23.88%)"
TAIEX-60-20251230,TAIEX,26761.06,-1946.0699999999997,-0.06779047574592095,6,20251003_max|20251013_max|20251118_max|20251119_max|20251121_max|20251124_max,2025-10-03,-58,max,7784825692,140162112.0969822,0.21020408163265306,1042946198.394542,44731383.00273925,0.23877551020408164,"10/03 max [26761] (dis： -1946 , -6.78%) (vol_wei_pr ：23.88%)"
TAIEX-60-20251230,TAIEX,26756.12,-1951.010000000002,-0.06796255843060599,6,20251003_close|20251013_close|20251118_close|20251119_close|20251121_close|20251124_close,2025-11-18,-29,close,10450443082,140162112.0969822,0.21020408163265306,3825086058.16253,44731383.00273925,0.23877551020408164,"11/18 close [26756] (dis： -1951 , -6.80%) (vol_wei_pr ：23.88%)"
TAIEX-60-20251230,TAIEX,26756.12,-1951.010000000002,-0.06796255843060599,6,20251003_min|20251013_min|20251118_min|20251119_min|20251121_min|20251124_min,2025-11-18,-29,min,10450443082,140162112.0969822,0.21020408163265306,3825086058.16253,44731383.00273925,0.23877551020408164,"11/18 min [26756] (dis： -1951 , -6.80%) (vol_wei_pr ：23.88%)"
TAIEX-60-20251230,TAIEX,26708.28,-1998.8500000000022,-0.0696290433770287,5,20251003_open|20251013_open|20251119_open|20251121_open|20251124_open,2025-11-19,-28,open,8069342681,121308025.56670879,0.1326530612244898,3057709095.610283,37830383.40296565,0.12857142857142856,"11/19 open [26708] (dis： -1999 , -6.96%) (vol_wei_pr ：12.86%)"
TAIEX-60-20251230,TAIEX,26596.03,-2111.100000000002,-0.07353922178915141,5,20251003_open|20251013_open|20251119_open|20251121_open|20251124_open,2025-11-24,-25,open,9236525911,121308025.56670879,0.1326530612244898,3883480763.9789753,37830383.40296565,0.12857142857142856,"11/24 open [26596] (dis： -2111 , -7.35%) (vol_wei_pr ：12.86%)"
TAIEX-60-20251230,TAIEX,26580.12,-2127.010000000002,-0.07409343950440193,5,20251003_close|20251013_close|20251119_close|20251121_close|20251124_close,2025-11-19,-28,close,8069342681,121308025.56670879,0.1326530612244898,3057709095.610283,37830383.40296565,0.12857142857142856,"11/19 close [26580] (dis： -2127 , -7.41%) (vol_wei_pr ：12.86%)"
TAIEX-60-20251230,TAIEX,26580.12,-2127.010000000002,-0.07409343950440193,5,20251003_min|20251013_min|20251119_min|20251121_min|20251124_min,2025-11-19,-28,min,8069342681,121308025.56670879,0.1326530612244898,3057709095.610283,37830383.40296565,0.12857142857142856,"11/19 min [26580] (dis： -2127 , -7.41%) (vol_wei_pr ：12.86%)"
TAIEX-60-20251230,TAIEX,26504.24,-2202.8899999999994,-0.07673668527644524,4,20251003_close|20251013_close|20251121_close|20251124_close,2025-11-24,-25,close,9236525911,96313933.32263276,0.08571428571428572,3883480763.9789753,28359393.48315687,0.04897959183673469,"11/24 close [26504] (dis： -2203 , -7.67%) (vol_wei_pr ：4.90%)"
TAIEX-60-20251230,TAIEX,26489.79,-2217.34,-0.07724004454642454,5,20251002_max|20251003_max|20251013_max|20251121_max|20251124_max,2025-10-02,-59,max,8085314896,146992853.31761807,0.23061224489795917,1046305363.7551247,34917657.01427834,0.09183673469387756,"10/02 max [26490] (dis： -2217 , -7.72%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251230,TAIEX,26482.33,-2224.7999999999993,-0.07749991030102972,5,20251002_min|20251003_min|20251013_min|20251121_min|20251124_min,2025-11-24,-25,min,9236525911,146992853.31761807,0.23061224489795917,3883480763.9789753,34917657.01427834,0.09183673469387756,"11/24 min [26482] (dis： -2225 , -7.75%) (vol_wei_pr ：9.18%)"
TAIEX-60-20251230,TAIEX,26470.44,-2236.6900000000023,-0.07791409311902661,4,20251002_min|20251003_min|20251013_min|20251121_min,2025-10-13,-54,min,10191083804,114215969.31832771,0.10612244897959183,1568336986.4030576,21136674.88518329,0.036734693877551024,"10/13 min [26470] (dis： -2237 , -7.79%) (vol_wei_pr ：3.67%)"
TAIEX-60-20251230,TAIEX,26435.1,-2272.0300000000025,-0.0791451461710036,3,20251002_open|20251003_open|20251121_open,2025-10-03,-58,open,7784825692,93639560.41023542,0.07346938775510205,1042946198.394542,17970108.52594599,0.02857142857142857,"10/03 open [26435] (dis： -2272 , -7.91%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251230,TAIEX,26434.94,-2272.1900000000023,-0.0791507196992525,3,20251002_close|20251003_close|20251121_close,2025-11-21,-26,close,8853582470,93639560.41023542,0.07346938775510205,3595671788.7975297,17970108.52594599,0.02857142857142857,"11/21 close [26435] (dis： -2272 , -7.92%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251230,TAIEX,26410.03,-2297.100000000002,-0.08001844837850396,3,20251002_min|20251003_min|20251121_min,2025-10-03,-58,min,7784825692,93639560.41023542,0.07346938775510205,1042946198.394542,17970108.52594599,0.02857142857142857,"10/03 min [26410] (dis： -2297 , -8.00%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251230,TAIEX,26395.98,-2311.1500000000015,-0.08050787382786093,2,20251002_min|20251121_min,2025-11-21,-26,min,8853582470,71462465.31295043,0.04897959183673469,3595671788.7975297,14999005.775769267,0.02040816326530612,"11/21 min [26396] (dis： -2311 , -8.05%) (vol_wei_pr ：2.04%)"
TAIEX-60-20251230,TAIEX,26392.31,-2314.8199999999997,-0.08063571663207014,1,20251002_open,2025-10-02,-59,open,8085314896,50678919.994985305,0.0163265306122449,1046305363.7551247,6558263.531121468,0.012244897959183673,"10/02 open [26392] (dis： -2315 , -8.06%) (vol_wei_pr ：1.22%)"
TAIEX-60-20251230,TAIEX,26378.39,-2328.7400000000016,-0.08112061358972497,1,20251002_close,2025-10-02,-59,close,8085314896,50678919.994985305,0.0163265306122449,1046305363.7551247,6558263.531121468,0.012244897959183673,"10/02 close [26378] (dis： -2329 , -8.11%) (vol_wei_pr ：1.22%)"
TAIEX-60-20251230,TAIEX,26330.25,-2376.880000000001,-0.08279754890161437,1,20251002_min,2025-10-02,-59,min,8085314896,50678919.994985305,0.0163265306122449,1046305363.7551247,6558263.531121468,0.012244897959183673,"10/02 min [26330] (dis： -2377 , -8.28%) (vol_wei_pr ：1.22%)"
TAIEX-60-20251230,TAIEX,25945.51483333333,-2761.61516666667,-0.09619962590013945,0,,2025-12-30,0,120MA,8876360103,0.0,0.004081632653061225,8876360103.0,0.0,0.004081632653061225,"12/30 120MA [25946] (dis： -2762 , -9.62%) (vol_wei_pr ：0.41%)"
