日期,股票代號,開盤價,收盤價,收盤_開盤,最高價,最低價,日振幅,漲跌幅_pct,日振幅_昨收_pct,成交量,量增率_pct,實體_pct,上影_pct,下影_pct,K線型態,跳空缺口,5日平均,10日平均,20日平均,60日平均,5日扣抵值,5日扣抵影響_pct,10日扣抵值,10日扣抵影響_pct,20日扣抵值,20日扣抵影響_pct,60日扣抵值,60日扣抵影響_pct,5日乖離,10日乖離,20日乖離,60日乖離,總成交金額_億,法人總買超_億,買超_外資_億,買超_投信_億,買超_自營商_億,買超_融資_億,資金走向,資金走向判讀
2006-06-29,TAIEX,6578.58,6607.39,28.8100000000004,6623.39,6574.4,48.99000000000069,0.010160634649812799,0.007489760630369181,3474344860.0,0.22510987835407675,0.5880791998367012,0.3265972647479031,0.08532353541539563,🟥 中實體K,37.649999999999636,6539.34,6500.38,6523.683500000001,6869.159666666667,6452.31,0.02347068963690654,6575.77,0.004785550724264784,6959.64,-0.05331151937451853,6665.6,-0.008809832626801208,0.010406248948670689,0.01646211452253564,0.012831171224048393,-0.0381079607068871,920.22815671,38.19358836,28.65811127,3.7903538,5.74512329,6.091069999999945,-15.474658359999545,偏重小型股
2006-06-30,TAIEX,6731.07,6704.41,-26.659999999999854,6731.07,6682.38,48.6899999999996,0.014683558863635947,0.00736902165605475,3875306305.0,0.11540634598949973,0.5475456972684345,0.0,0.45245430273156556,🟩 中實體K,97.01999999999953,6589.76,6513.244000000001,6510.9220000000005,6869.806500000001,6523.68,0.02695688360347884,6583.04,0.01810300980996089,6715.27,-0.0016198293362131167,6760.82,-0.00841386490384685,0.017398205700966292,0.029350351376364717,0.02971745015529281,-0.024075860069712404,1162.10299604,193.55472127,180.37726706,5.67519601,7.5022582,-19.604730000000018,-200.60999126999982,偏重小型股
2006-07-03,TAIEX,6727.23,6718.5,-8.729999999999563,6735.34,6705.25,30.090000000000146,0.0021016017815139805,0.004488090674645517,2621146961.0,-0.3236284425780377,0.2901296111664846,0.2695247590561829,0.44034562977733255,🟩 中實體K,,6628.724,6526.79,6511.0835,6869.101166666666,6572.39,0.021747413857259756,6363.55,0.05283173327379621,6730.27,-0.0017518791396889837,6781.94,-0.00944258391009892,0.013543481369868444,0.029372785090373683,0.031855911539147096,-0.021924435673983212,691.25058677,49.30823112,38.505826,-0.91591538,11.7183205,1.287209999999959,-59.325441119999525,偏重小型股
2006-07-04,TAIEX,6748.47,6734.51,-13.960000000000036,6789.55,6722.39,67.15999999999985,0.0023829723896703456,0.00999627893130905,3245226832.0,0.23809419322368167,0.20786182251340182,0.6116736152471712,0.180464562239427,🟩 流星線,,6661.148000000001,6563.886,6511.2955,6868.310666666667,6540.93,0.028744481781154074,6299.59,0.06458079355439372,6612.74,0.01808149367956992,6780.64,-0.006849793080714129,0.011013416906515087,0.025994357610720203,0.03428111963279812,-0.019480869919881363,913.0210123,85.71027547,76.54002532,1.83028325,7.3399669,-6.940489999999954,-92.72978547000008,偏重小型股
2006-07-05,TAIEX,6709.21,6659.96,-49.25,6741.52,6651.55,89.97000000000025,-0.011069847694932546,-0.013359546574286807,3070732539.0,-0.053769521217862284,0.5474046904523715,0.3591197065688597,0.09347560297876882,🟩 中實體K,,6684.954000000001,6599.923,6513.6565,6866.299333333333,6607.39,0.007893440801446211,6485.15,0.026247905392825243,6331.81,0.049272067700106253,6757.17,-0.014596183760863433,-0.003738843977086543,0.009096621278763444,0.02246104012393039,-0.030051025059690088,798.21919234,-8.61312449,-7.21828839,-3.408479,2.0136429,1.4646700000002966,-42.10154551000029,偏重小型股
2006-07-06,TAIEX,6630.04,6659.07,29.029999999999745,6659.07,6608.49,50.57999999999993,-0.0001336344362429095,-0.007594640208049287,2632790879.0,-0.1426179761467008,0.5739422696718028,0.0,0.42605773032819716,🟥 中實體K,,6695.289999999999,6617.3150000000005,6530.0195,6864.664333333333,6704.41,-0.006808758580402391,6452.31,0.031049380769386615,6444.63,0.03220269497091931,6808.5,-0.022440070460289546,-0.005409773139027488,0.006309961064268392,0.01976265155104045,-0.02994965570785619,689.32512816,-78.92402628,-57.66119624,-14.74888284,-6.5139472,17.551480000000083,90.40254627999967,偏重大型股
2006-07-07,TAIEX,6651.02,6660.61,9.589999999999236,6671.74,6628.46,43.279999999999745,0.00023126352478648876,0.006499406073220397,2925828426.0,0.11130300903780972,0.22158040665432746,0.25716266173752717,0.5212569316081453,🟥 錘子線,,6686.530000000001,6638.1449999999995,6540.8185,6862.199500000001,6718.5,-0.008691396133387232,6523.68,0.0205581771038988,6442.9,0.03268619540852866,6855.74,-0.0292961155209508,-0.0038764501168769123,0.003384228575904887,0.01831445101251462,-0.02937680549800409,735.48841652,3.50307971,2.91377374,4.0242188,-3.43491283,-5.25965000000042,11.346570289999656,偏重大型股
2006-07-10,TAIEX,6609.86,6682.46,72.60000000000036,6694.75,6588.55,106.19999999999982,0.0032804803163674744,0.0159444855651359,2476041417.0,-0.15372979666306652,0.6836158192090441,0.11572504708097914,0.2006591337099767,🟥 長紅K,,6679.322,6654.022999999999,6552.7964999999995,6859.3115,6734.51,-0.007789047745890014,6572.39,0.016471479066092382,6337.21,0.051665105365389395,6952.54,-0.040416253894523864,0.00046980816316385406,0.004273655200771144,0.01978750599076296,-0.025782689705810817,688.7661431,-2.69322202,-8.57014141,-2.78177351,8.6586929,3.6852499999999964,71.60797202000036,偏重大型股
2006-07-11,TAIEX,6672.32,6639.13,-33.1899999999996,6702.64,6639.13,63.51000000000022,-0.006484139074532422,-0.009503985059394328,2417622274.0,-0.023593766485045835,0.5225948669500785,0.4774051330499215,0.0,🟩 中實體K,,6660.246000000001,6660.697,6567.8925,6854.088,6659.96,-0.003137459275537597,6540.93,0.014791094616312651,6469.01,0.025623839268096856,7000.09,-0.05436856937580677,-0.0031704534637310533,-0.0032379494218097607,0.010846325514615257,-0.03136201344365576,678.47949548,-21.13066535,-10.96706939,-4.5488511,-5.61474486,3.2809000000002015,-15.3402346499998,偏重小型股
2006-07-12,TAIEX,6681.9,6634.09,-47.80999999999949,6725.42,6612.34,113.07999999999993,-0.0007591356096355944,-0.017032352130474916,3088406152.0,0.27745602992405255,0.4227980191015168,0.3848602759108637,0.19234170498761952,🟩 中實體K,,6655.072,6670.013000000001,6576.1465,6847.988,6659.07,-0.0037653996252688107,6607.39,0.0040246665330135436,6426.39,0.031307986475914526,6989.46,-0.05356725639839072,-0.0031527833207514464,-0.005385746624481943,0.00881116319412901,-0.03123515987469606,829.63532582,11.04775925,9.30785494,1.73327257,0.00663174,-10.254410000000007,-48.60334924999948,偏重小型股
2006-07-13,TAIEX,6591.56,6567.6,-23.960000000000036,6624.04,6562.54,61.5,-0.010022474823223649,-0.009270299317615529,2431234923.0,-0.21278653022188385,0.38959349593495995,0.528130081300806,0.08227642276423415,🟩 中實體K,,6636.778,6666.034,6583.206999999999,6840.956999999999,6660.61,-0.014161946525366847,6704.41,-0.020831049393994685,6575.77,-0.0012439856264084403,7038.78,-0.07174310250319742,-0.010423431369860478,-0.014766501340977152,-0.0023707290382938076,-0.039958882945763156,605.38435172,-84.420716,-67.58526181,-9.53520122,-7.30025297,6.480689999999868,53.980026000000095,偏重大型股
2006-07-14,TAIEX,6472.29,6428.03,-44.26000000000022,6489.65,6413.92,75.72999999999956,-0.02125129423229195,-0.011530848407332902,2983296671.0,0.22707050757513325,0.5844447378845963,0.2292354417007761,0.18631982041462766,🟩 中實體K,-95.3100000000004,6590.262,6638.395999999999,6575.82,6830.7778333333345,6682.46,-0.039581333627876705,6718.5,-0.04518802805836318,6583.04,-0.02411469766009185,7102.74,-0.1049637291674121,-0.024616927217764633,-0.03168928156741464,-0.022474763603626616,-0.05896075720219974,738.93917675,-201.09776721,-181.13242717,-7.19220925,-12.77313079,0.8855100000000675,155.95225720999971,偏重大型股
2006-07-17,TAIEX,6402.77,6257.8,-144.97000000000025,6416.41,6232.49,183.92000000000007,-0.02648245263323282,-0.028612187559796717,2824165650.0,-0.0533406625451901,0.7882231404958688,0.07416267942583413,0.13761418007829704,🟩 長黑K,,6505.33,6592.325999999999,6559.558,6816.6955,6639.13,-0.06093675093483331,6734.51,-0.07617852919556393,6363.55,-0.01689891016012017,7093.05,-0.1334734251653936,-0.03805033718504668,-0.050744759892031886,-0.046002794700496556,-0.0819892131018614,693.315292,-78.40077673,-56.71911736,-3.60693339,-18.07472598,-37.33368999999993,-29.235533270000317,偏重小型股
2006-07-18,TAIEX,6257.45,6285.31,27.860000000000582,6293.12,6244.15,48.970000000000255,0.00439611365016463,0.007825433858544577,2382776937.0,-0.1562899516889174,0.5689197467837541,0.15948539922400348,0.2715948539922424,🟥 中實體K,,6434.566000000001,6547.406000000001,6555.645999999999,6803.233166666667,6634.09,-0.05549129637201661,6659.96,-0.05960724292039686,6299.59,-0.002271964310431744,7096.04,-0.12898806900534732,-0.02319597001569341,-0.040030509792733246,-0.04123712598270231,-0.07612897485335339,593.30897437,-75.86716975,-68.19286537,-4.16258232,-3.51172206,-7.57051999999976,111.29768975000034,偏重大型股
2006-07-19,TAIEX,6317.58,6277.24,-40.340000000000146,6359.82,6277.24,82.57999999999993,-0.0012839462174499933,-0.013138572321810685,2413458128.0,0.012876232988316859,0.48849600387503245,0.5115039961249676,0.0,🟩 中實體K,,6363.196000000001,6509.134,6554.5285,6789.5865,6567.6,-0.046255997858931724,6659.07,-0.06082768860199705,6485.15,-0.03312124436854411,7059.94,-0.12468855739146502,-0.013508306203360862,-0.03562593733667186,-0.042304873645755074,-0.0754606337219506,646.09718339,-36.21007942,-46.73393405,4.57211777,5.95173686,-9.525440000000344,5.395519420000198,偏重大型股
2006-07-20,TAIEX,6423.61,6443.74,20.13000000000011,6446.29,6393.89,52.399999999999636,0.026524396072159104,0.008347617742829593,2972408050.0,0.2315971077000595,0.3841603053435162,0.04866412213740839,0.5671755725190754,🟥 中實體K,106.02999999999975,6338.424,6487.601000000001,6552.4580000000005,6779.3165,6428.03,0.0024380251220564512,6660.61,-0.03365592031956595,6452.31,-0.0013299729660105186,7168.98,-0.11254954420879797,0.016615486751911802,-0.0067607425302512875,-0.016591941527896975,-0.049500049156872984,783.38466546,105.05508916,86.99694096,3.45390505,14.60424315,-4.321919999999864,-80.60316916000002,偏重小型股
2006-07-21,TAIEX,6396.7,6420.01,23.3100000000004,6423.52,6373.59,49.93000000000029,-0.003682643930388185,-0.007748605623442332,2512619778.0,-0.15468544838586346,0.46685359503305157,0.07029841778490283,0.4628479871820456,🟥 中實體K,,6336.82,6463.541,6550.843000000001,6766.833666666667,6257.8,0.025266315784554856,6682.46,-0.0408799986292856,6523.68,-0.016147949925311652,7136.21,-0.11155745863324197,0.013128035828696493,-0.006734853232926031,-0.0199719333832303,-0.051253464138643734,655.07364671,-4.4067052,-14.4600698,3.50225771,6.55110689,-9.65155999999979,37.368265200000195,偏重大型股
2006-07-24,TAIEX,6316.83,6359.63,42.80000000000018,6363.68,6308.72,54.960000000000036,-0.0094049697741904,-0.00856073432907426,2169476851.0,-0.13656778872971206,0.7787481804949081,0.073689956331881,0.14756186317321082,🟥 長紅K,-37.06999999999971,6357.186,6431.258,6542.6404999999995,6753.890666666667,6285.31,0.011686214449582713,6639.13,-0.04394909766763161,6572.39,-0.033454776457120965,7171.77,-0.12770239778100304,0.00038444682914742697,-0.011137478857169111,-0.02797196330747493,-0.05837534039638984,579.05637861,-56.7872437,-63.02527945,-0.10488977,6.34292552,-9.04081000000042,108.6280537000006,偏重大型股
2006-07-25,TAIEX,6433.32,6390.99,-42.32999999999993,6435.83,6390.99,44.840000000000146,0.004931104482493427,0.007050724649075519,2648275808.0,0.22069788704097124,0.9440231935771586,0.05597680642284144,0.0,🟩 長黑K,31.359999999999673,6378.322,6406.444,6533.5705,6740.877666666666,6277.24,0.017798494442957977,6634.09,-0.03803792526666453,6540.93,-0.023461153905732994,7199.6,-0.12652343377160669,0.001986102300887234,-0.0024122586570647668,-0.02182275373013883,-0.051905357724684,720.01929157,55.56527352,44.07882813,6.11039274,5.37605265,-13.170560000000023,-84.72471351999991,偏重小型股
2006-07-26,TAIEX,6389.49,6376.39,-13.099999999999454,6406.66,6360.11,46.55000000000018,-0.002284466099931224,-0.007283691572041293,2430679889.0,-0.08216512734160052,0.2814178302899979,0.36885069817400656,0.34973147153599554,🟩 中實體K,,6398.152,6380.674000000001,6525.343500000001,6727.1575,6443.74,-0.010562402864316558,6567.6,-0.02998718710743854,6607.39,-0.036227395124827685,7242.37,-0.13581038800951628,-0.0034012946238225843,-0.0006714024255118754,-0.022826920912286153,-0.05214200797290682,680.95887926,-30.85441363,-26.71246114,0.08188882,-4.22384131,7.0110200000003715,10.743393630000174,偏重大型股
2006-07-27,TAIEX,6379.4,6459.25,79.85000000000036,6461.92,6373.11,88.8100000000004,0.012994813679840735,0.01392794355426823,2683963906.0,0.1042029508477165,0.8991104605337237,0.030064181961491507,0.07082535750478477,🟥 長紅K,,6401.254,6369.839,6517.9365,6714.105500000001,6420.01,0.006075008708441349,6428.03,0.004833378488214616,6704.41,-0.0379548709215466,7345.04,-0.13713511630607267,0.00906009978669806,0.014036618507940319,-0.009003846539468403,-0.037958220942462186,753.63325976,63.7970309,45.18479658,6.87190861,11.74032571,-6.559030000000348,22.61199910000071,偏重大型股
2006-07-28,TAIEX,6450.04,6480.07,30.029999999999745,6490.36,6448.37,41.98999999999978,0.0032232844370476,0.00650075473158645,2886108130.0,0.07531555232471893,0.7151702786377685,0.2450583472255303,0.039771374136701156,🟥 長紅K,,6413.2660000000005,6375.043,6506.7195,6699.689333333333,6359.63,0.01858621897602952,6257.8,0.034300555395234855,6718.5,-0.03679435561652888,7370.44,-0.13740129350454547,0.010416533479197522,0.016474712405861427,-0.004095689079573884,-0.03278052494772391,759.26125424,23.80844303,5.88071305,7.09941347,10.82831651,-6.848819999999705,13.070376969999451,偏重大型股
2006-07-31,TAIEX,6528.23,6454.58,-73.64999999999964,6531.11,6428.26,102.84999999999945,-0.0039335994827216034,-0.01587174212624238,2753997094.0,-0.04577480470213706,0.7160913952357805,0.028001944579485898,0.25590666018473357,🟩 長黑K,,6432.255999999999,6394.7210000000005,6493.5235,6684.425,6390.99,0.009851919102404827,6285.31,0.026224789219437907,6734.51,-0.04336920450284919,7474.05,-0.1579452109974623,0.0034706330096315394,0.009360689856523758,-0.005997283293115103,-0.03438515653926856,730.59021834,17.73697592,10.62621131,5.88843896,1.22232565,-14.11169000000018,-77.27528591999945,偏重小型股
2006-08-01,TAIEX,6464.59,6441.46,-23.13000000000011,6478.34,6435.93,42.409999999999854,-0.0020326651772849496,-0.006570528214074325,2450734965.0,-0.11011708387808487,0.5453902381513839,0.3242159867955682,0.13039377505304797,🟩 中實體K,,6442.35,6410.336,6478.871,6667.215166666666,6376.39,0.01010174711944182,6277.24,0.02549422025441441,6659.96,-0.03392088129088747,7388.94,-0.1470908769129979,-0.00013814834648852165,0.00485528371679734,-0.005774308517641431,-0.033860489128256864,577.02385106,4.29863203,2.83552507,-3.49573133,4.95883829,-0.8993700000000899,-26.52926203000002,偏重小型股
2006-08-02,TAIEX,6426.23,6471.42,45.19000000000051,6488.68,6421.78,66.90000000000055,0.004651119466704759,0.01038584420302238,2562871316.0,0.04575621297344162,0.6754857997010485,0.25799701046337936,0.06651718983557223,🟥 長紅K,,6461.356,6429.754,6469.444,6651.923166666666,6459.25,0.0018805764422646146,6443.74,0.004277268358412882,6659.07,-0.02899672714798292,7324.71,-0.13185514152998878,0.0015575677922715148,0.00648018571161512,0.00030543583034332747,-0.027135485805245274,614.91838349,-8.94173653,-15.03080996,-0.00426953,6.09334296,6.048080000000027,48.08365653000048,偏重大型股
2006-08-03,TAIEX,6496.01,6462.32,-33.69000000000051,6514.9,6460.03,54.86999999999989,-0.0014061828779464729,-0.008478819177243926,2981549352.0,0.1633628787314423,0.6139967195188732,0.34426827045743497,0.04173501002369178,🟩 長黑K,,6461.969999999999,6431.612,6459.6065,6637.55,6480.07,-0.0027466915906361805,6420.01,0.006547184292947346,6660.61,-0.03068402678914074,7361.45,-0.1391342428106315,5.4163049348784326e-05,0.004774541747854135,0.0004200720276072296,-0.026399801131441643,801.23921361,20.80868712,10.8020701,5.64292031,4.36369671,-2.6595399999996516,-51.83914712000086,偏重小型股
2006-08-04,TAIEX,6483.07,6442.61,-40.460000000000036,6491.67,6421.55,70.11999999999989,-0.003049988239517702,-0.010850592356924432,2722786550.0,-0.08678803247929602,0.5770108385624657,0.12264689104393008,0.30034227039360417,🟩 中實體K,,6454.478,6433.872,6448.706499999999,6622.236000000001,6454.58,-0.0018579426660934398,6359.63,0.012879873219083503,6682.46,-0.03722870079051819,7278.96,-0.12981540090118762,-0.001838723441307011,0.0013581246254198674,-0.0009453833881259213,-0.027124675109736512,693.48585307,-13.63201358,-18.81962652,5.46972268,-0.28210974,-5.332170000000133,-21.495816419999905,偏重小型股
2006-08-07,TAIEX,6425.99,6416.61,-9.38000000000011,6450.06,6405.09,44.970000000000255,-0.004035631522007386,-0.006980090367102814,2229164565.0,-0.18129294233512355,0.20858350011118648,0.5352457193684785,0.25617078052033493,🟩 流星線,,6446.884,6439.570000000001,6435.414,6607.8635,6441.46,-0.003872761473737747,6390.99,0.003992762533487292,6639.13,-0.03467874781231841,7176.35,-0.11840208458983804,-0.004695912009584838,-0.0035654554574297576,-0.002921956536129624,-0.02894331882006956,565.294043,-16.01311402,-14.86366145,-0.94352416,-0.20592841,-8.893280000000232,15.526394020000122,偏重大型股
2006-08-08,TAIEX,6442.68,6502.14,59.460000000000036,6502.14,6441.16,60.98000000000047,0.013329468364136305,0.009503460550041296,2324921897.0,0.04295660064917639,0.9750737946867756,0.0,0.024926205313224415,🟥 長紅K,,6459.0199999999995,6450.6849999999995,6428.5644999999995,6596.626666666667,6471.42,0.004724598363000528,6376.39,0.01933978659333696,6634.09,-0.02029331881503625,7069.9,-0.08731894422451673,0.006675935358614899,0.007976672244885751,0.011445090113041696,-0.014323482507220863,595.64541789,43.89372264,26.83152362,5.80075095,11.26144807,-2.932800000000043,18.49907736000008,偏重大型股
2006-08-09,TAIEX,6493.89,6573.22,79.32999999999993,6574.49,6488.59,85.89999999999964,0.010931785535223776,0.013211035136124358,2964769543.0,0.2752125337309772,0.9235157159487807,0.014784633294523078,0.06169965075669621,🟥 長紅K,,6479.38,6470.368,6425.521,6588.348666666667,6462.32,0.016871487642281947,6459.25,0.017338534234363105,6567.6,0.0008549843151453763,7116.83,-0.08270071593526455,0.014482867187909976,0.01589585012784433,0.02298630725819751,-0.0022962759611082875,900.03565811,116.91353926,89.56903144,5.87709945,21.46740837,-17.209309999999732,-20.374229260000334,偏重小型股
2006-08-10,TAIEX,6555.28,6578.61,23.329999999999927,6606.28,6555.28,51.0,0.0008199938538493186,0.007758754461283815,3403623878.0,0.14802308531405473,0.4574509803921554,0.5425490196078445,0.0,🟥 中實體K,,6502.638000000001,6482.303999999999,6426.0715,6579.378333333333,6442.61,0.020673060114522673,6480.07,0.01497884811533135,6428.03,0.02288933376503546,7034.03,-0.06922738998055822,0.011683258394516016,0.014856754635388977,0.02373744207483525,-0.00011677901686255014,1005.62733036,72.29685722,56.34300842,7.1640685,8.7897803,0.1906899999999041,-49.157547219999984,偏重小型股
2006-08-11,TAIEX,6612.48,6571.1,-41.3799999999992,6617.23,6559.27,57.95999999999913,-0.0011415785401474338,-0.00881037179586556,3086789117.0,-0.09308747745246604,0.7139406487232544,0.0819530710835071,0.20410628019323854,🟩 長黑K,,6528.336,6491.407,6433.225,6571.662833333334,6416.61,0.023510523352254672,6454.58,0.017732190957374022,6257.8,0.04767847088006577,7074.15,-0.07655491470225674,0.006550520683984422,0.012276691324392417,0.02143170804689716,-8.564549758678295e-05,876.95002634,63.71621298,64.25071135,1.32935502,-1.86385339,-3.305199999999786,-101.79101297999941,偏重小型股
2006-08-14,TAIEX,6588.47,6611.9,23.42999999999938,6634.73,6587.36,47.36999999999989,0.006209006102478926,0.007208838702804688,2641584850.0,-0.14422892206924934,0.4946168461051179,0.48195060164661135,0.023432552248270733,🟥 中實體K,,6567.394,6507.139,6450.929999999999,6563.958666666666,6502.14,0.01660037205644358,6441.46,0.02577776433400378,6285.31,0.049394273960586106,6938.26,-0.04935948819552634,0.0067768128423541215,0.016099394833889287,0.02495299127412641,0.0073037226112941,689.87087838,36.83605806,35.64359742,-4.0946745,5.28713514,0.3576699999998709,-13.763728060000489,偏重小型股
2006-08-15,TAIEX,6628.5,6615.13,-13.36999999999989,6628.5,6595.35,33.149999999999636,0.0004885131354074431,0.005013687442338759,2677601333.0,0.013634422153806643,0.403318250377075,0.0,0.596681749622925,🟩 中實體K,,6589.992,6524.505999999999,6467.421,6558.573166666667,6573.22,0.006335476400312594,6471.42,0.021724440789523417,6277.24,0.05107836127181179,6843.98,-0.03459493615393793,0.0038145721572954744,0.01388978721147635,0.022838933788290546,0.008623344117098196,689.13325649,42.24201636,38.92580627,1.02939507,2.28681502,-4.568200000000161,-51.04381635999973,偏重小型股
2006-08-16,TAIEX,6686.23,6696.63,10.400000000000546,6699.83,6663.07,36.76000000000022,0.012320241627904516,0.005556958064316229,3845559495.0,0.4361956903761371,0.2829162132753124,0.08705114254624045,0.6300326441784472,🟥 錘子線,57.72999999999956,6614.673999999999,6547.027,6488.3904999999995,6556.117333333333,6578.61,0.01762378987640058,6462.32,0.03498924085696842,6443.74,0.03776377073244308,6877.01,-0.026935936433698758,0.01239002859400192,0.022850524367777934,0.032094168808119765,0.021432298954177875,1088.72240875,121.84374,102.223386,7.67812761,11.94222639,-3.428190000000086,-108.01554999999937,偏重小型股
2006-08-17,TAIEX,6752.99,6733.46,-19.529999999999745,6761.79,6722.58,39.210000000000036,0.00549978123324716,0.005855183876069013,3933955831.0,0.02298659950910472,0.4980872226472769,0.22443254271869864,0.27748023463402444,🟩 中實體K,36.82999999999993,6645.644,6574.1410000000005,6502.8765,6553.724833333333,6571.1,0.024112417687191974,6442.61,0.04319473198028953,6420.01,0.046551104484173045,6861.65,-0.019037760675789207,0.013214069245960181,0.02423419272571116,0.03545869278003353,0.02742488756203257,1192.67134486,129.28892016,135.12308535,3.15925607,-8.99342126,-4.990969999999834,-143.82795015999992,偏重小型股
2006-08-18,TAIEX,6761.4,6721.08,-40.31999999999971,6761.4,6719.75,41.649999999999636,-0.0018385792742512926,-0.006185527202953554,2907166746.0,-0.2610067649740219,0.9680672268907577,0.0,0.03193277310924223,🟩 長黑K,,6675.639999999999,6601.988,6517.929999999999,6551.3820000000005,6611.9,0.016244413100275596,6416.61,0.04530075523576572,6359.63,0.05377855939819193,6879.51,-0.0235721044832081,0.006806837996057384,0.01803880891634454,0.031167870781060945,0.02590262634662418,819.55882663,53.48086996,52.98141196,-0.44614095,0.94559895,-3.44542999999976,-90.35543995999996,偏重小型股
2006-08-21,TAIEX,6715.72,6505.92,-209.80000000000018,6715.72,6498.18,217.53999999999996,-0.03201271224267526,-0.03236682199884542,3366030962.0,0.15783897385017764,0.9644203364898419,0.0,0.03557966351015805,🟩 長黑K,-5.359999999999673,6654.444,6610.919,6525.2445,6545.1555,6615.13,-0.01678625006148247,6502.14,0.0005810092961486993,6390.99,0.017665449313855733,6878.88,-0.057326250553342194,-0.022319520609084747,-0.0158826632121797,-0.0029614982243193672,-0.005994586377665095,884.5447988,-16.72665314,18.79941469,-10.02718732,-25.49888051,-32.84854000000041,-160.22480685999977,偏重小型股
2006-08-22,TAIEX,6524.72,6590.2,65.47999999999956,6590.2,6517.28,72.92000000000007,0.012954355417834794,0.011208253406128584,2451340498.0,-0.27174154793172695,0.8979703784969761,0.0,0.10202962150302389,🟥 長紅K,,6649.4580000000005,6619.725,6535.205,6540.344166666667,6696.63,-0.01614973748899886,6573.22,0.0025765530636398843,6376.39,0.032443628417953854,6846.95,-0.03895936390397864,-0.008911703780969924,-0.004460155066864643,0.008415191260258843,0.007622814956348459,633.14243621,-18.77410462,-5.44061275,-2.82647669,-10.50701518,9.061080000000402,75.19302461999916,偏重大型股
2006-08-23,TAIEX,6584.66,6556.33,-28.329999999999927,6587.46,6454.71,132.75,-0.005139449485599814,-0.020143546478103853,2773161653.0,0.13128374261452763,0.21340866290018778,0.021092278719398734,0.7654990583804135,🟩 錘子線,,6621.397999999999,6618.036,6544.201999999999,6535.500499999999,6733.46,-0.027016638881813472,6578.61,-0.003398242614389414,6459.25,0.014807064317994965,6872.84,-0.04827548338780998,-0.009826927787757104,-0.009323914224703541,0.0018532435276295892,0.003187131574697414,763.09720077,-29.31472818,-24.7993132,0.65528436,-5.17069934,-1.34375,2.3284781800000722,偏重大型股
2006-08-24,TAIEX,6540.03,6550.64,10.610000000000582,6570.62,6525.36,45.26000000000022,-0.0008678635761164554,-0.006903252276807333,2263079900.0,-0.18393509532637403,0.2344233318603741,0.44144940344674033,0.3241272646928856,🟥 中實體K,,6584.834,6615.239,6548.7715,6530.1305,6721.08,-0.026018831747737562,6571.1,-0.003123358938973907,6480.07,0.010772993173186226,6959.64,-0.062436647411550625,-0.005192841611496889,-0.009765180063788965,0.00028532068953703683,0.0031407488717109275,587.16105912,-19.05553452,-19.49447896,-1.90053522,2.33947966,4.69513999999981,24.97039452000077,偏重大型股
2006-08-25,TAIEX,6594.82,6526.22,-68.59999999999945,6600.94,6526.22,74.71999999999935,-0.0037278800239366034,-0.011406519057679759,2201221382.0,-0.027333775533068896,0.9180942184154183,0.0819057815845817,0.0,🟩 長黑K,,6545.861999999999,6610.750999999999,6551.079,6522.906833333333,6505.92,0.003110529525514031,6611.9,-0.013128579790445216,6454.58,0.010977257892011046,6715.27,-0.02896776388169571,-0.00300067431913458,-0.012786898190538269,-0.0037946420734659846,0.0005079279455189933,597.9874826,-3.51259713,-0.33672653,-7.2681117,4.0922411,-4.488789999999881,-60.59861286999957,偏重小型股
2006-08-28,TAIEX,6515.08,6444.76,-70.31999999999971,6515.08,6422.38,92.69999999999982,-0.012481957396471469,-0.01420424073966244,2319470711.0,0.05371987114379211,0.7585760517799336,0.0,0.24142394822006638,🟩 長黑K,-11.140000000000327,6533.63,6594.037000000001,6550.588000000001,6518.398333333333,6590.2,-0.022567170848875613,6615.13,-0.0264354297134416,6441.46,0.0005120438930231974,6730.27,-0.044301106635468226,-0.013601933381596432,-0.022638180525829766,-0.016155496269953235,-0.011296998061128884,513.89161455,-24.83547492,-18.59318445,-7.30212215,1.05983168,-13.632959999999912,-31.8515650799998,偏重小型股
2006-08-29,TAIEX,6485.98,6479.91,-6.069999999999709,6500.89,6460.67,40.220000000000255,0.005454043284777034,0.006240728902239999,2183479047.0,-0.058630472613887645,0.15091994032818673,0.37071108901045924,0.47836897066135403,🟩 中實體K,,6511.572,6580.514999999999,6552.510499999999,6514.225666666667,6556.33,-0.011793373673399797,6696.63,-0.033444908957068885,6471.42,0.0013102033824543523,6612.74,-0.02049874149486643,-0.0048624203187802055,-0.015288317099801394,-0.011079799109058973,-0.005267804405711762,521.13518455,16.63678216,18.10460761,-4.67651039,3.20868494,-5.605980000000272,-17.100802159999436,偏重小型股
2006-08-30,TAIEX,6523.68,6587.12,63.4399999999996,6602.81,6523.68,79.13000000000011,0.016544982877848616,0.012211589358494195,2974086687.0,0.36208620416406495,0.801718690762031,0.19828130923796902,0.0,🟥 長紅K,37.70000000000073,6517.73,6569.564,6558.2955,6513.798666666667,6550.64,0.00553808037503485,6733.46,-0.02221608229393121,6462.32,0.018946064440908954,6331.81,0.03875897205455487,0.010646344662942517,0.002672323460126058,0.004395120652919606,0.011256309426409452,809.77643944,116.42340316,79.47912067,12.02729373,24.91698876,-7.08876999999984,-45.894633160000566,偏重小型股
