report,stock_id,price,lastDt_close_distance,lcd%,involve_days,involve_date,date,price_type,volume,vol_weight,vol_wei_pr,vol_adj,vol_wei_adj,vol_wei_pr_adj,remark
TAIEX-60-20251226,TAIEX,26504.24,-2051.78,-0.071851049,4,20251003_close|20251013_close|20251121_close|20251124_close,2025/11/24,close,9236525911,96313933.32,0.089795918,4162211625,30394845.35,0.081632653,"11/24 close [26504] (dis： -2052 , -7.19%) (vol_wei_pr ：8.16%)"
TAIEX-60-20251226,TAIEX,26489.79,-2066.23,-0.072357072,5,20251002_max|20251003_max|20251013_max|20251121_max|20251124_max,2025/10/2,max,8085314896,146992853.3,0.226530612,1121402323,37423818.16,0.120408163,"10/02 max [26490] (dis： -2066 , -7.24%) (vol_wei_pr ：12.04%)"
TAIEX-60-20251226,TAIEX,26482.33,-2073.69,-0.072618313,5,20251002_min|20251003_min|20251013_min|20251121_min|20251124_min,2025/11/24,min,9236525911,146992853.3,0.226530612,4162211625,37423818.16,0.120408163,"11/24 min [26482] (dis： -2074 , -7.26%) (vol_wei_pr ：12.04%)"
TAIEX-60-20251226,TAIEX,26470.44,-2085.58,-0.073034688,4,20251002_min|20251003_min|20251013_min|20251121_min,2025/10/13,min,10191083804,114215969.3,0.102040816,1680901962,22653727.23,0.069387755,"10/13 min [26470] (dis： -2086 , -7.30%) (vol_wei_pr ：6.94%)"
TAIEX-60-20251226,TAIEX,26435.1,-2120.92,-0.074272255,3,20251002_open|20251003_open|20251121_open,2025/10/3,open,7784825692,93639560.41,0.07755102,1117802058,19259885.44,0.06122449,"10/03 open [26435] (dis： -2121 , -7.43%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26434.94,-2121.08,-0.074277858,3,20251002_close|20251003_close|20251121_close,2025/11/21,close,8853582470,93639560.41,0.07755102,3853745603,19259885.44,0.06122449,"11/21 close [26435] (dis： -2121 , -7.43%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26410.03,-2145.99,-0.075150178,3,20251002_min|20251003_min|20251121_min,2025/10/3,min,7784825692,93639560.41,0.07755102,1117802058,19259885.44,0.06122449,"10/03 min [26410] (dis： -2146 , -7.52%) (vol_wei_pr ：6.12%)"
TAIEX-60-20251226,TAIEX,26395.98,-2160.04,-0.075642194,2,20251002_min|20251121_min,2025/11/21,min,8853582470,71462465.31,0.065306122,3853745603,16075536.35,0.053061224,"11/21 min [26396] (dis： -2160 , -7.56%) (vol_wei_pr ：5.31%)"
TAIEX-60-20251226,TAIEX,26392.31,-2163.71,-0.075770713,1,20251002_open,2025/10/2,open,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 open [26392] (dis： -2164 , -7.58%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26378.39,-2177.63,-0.076258176,1,20251002_close,2025/10/2,close,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 close [26378] (dis： -2178 , -7.63%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26330.25,-2225.77,-0.077943985,1,20251002_min,2025/10/2,min,8085314896,50678919.99,0.048979592,1121402323,7028972.813,0.044897959,"10/02 min [26330] (dis： -2226 , -7.79%) (vol_wei_pr ：4.49%)"
TAIEX-60-20251226,TAIEX,26325.79,-2230.23,-0.078100169,1,20251001_max,2025/10/1,max,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 max [26326] (dis： -2230 , -7.81%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,26078.29,-2477.73,-0.086767344,1,20251001_open,2025/10/1,open,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 open [26078] (dis： -2478 , -8.68%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25982.91,-2573.11,-0.090107445,1,20251001_close,2025/10/1,close,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 close [25983] (dis： -2573 , -9.01%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25982.91,-2573.11,-0.090107445,1,20251001_min,2025/10/1,min,7679791251,22397897.96,0.010204082,1028874558,3000684.081,0.010204082,"10/01 min [25983] (dis： -2573 , -9.01%) (vol_wei_pr ：1.02%)"
TAIEX-60-20251226,TAIEX,25975.84,-2580.18,-0.090355028,1,20250930_max,2025/9/30,max,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 max [25976] (dis： -2580 , -9.04%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25839.45625,-2716.56375,-0.095131035,1,20250930_120MA,2025/12/26,120MA,8057092373,28205289.46,0.028571429,8057092373,3649993.356,0.028571429,"12/26 120MA [25839] (dis： -2717 , -9.51%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25820.54,-2735.48,-0.095793461,1,20250930_close,2025/9/30,close,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 close [25821] (dis： -2735 , -9.58%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25738.31,-2817.71,-0.098673064,1,20250930_open,2025/9/30,open,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 open [25738] (dis： -2818 , -9.87%) (vol_wei_pr ：2.86%)"
TAIEX-60-20251226,TAIEX,25738.31,-2817.71,-0.098673064,1,20250930_min,2025/9/30,min,6699602406,28205289.46,0.028571429,866982921.8,3649993.356,0.028571429,"09/30 min [25738] (dis： -2818 , -9.87%) (vol_wei_pr ：2.86%)"
